2026-06-14 01:36:43,572 | INFO    | __main__ | Comandos: !barril, !cura, !drop
2026-06-14 02:12:48,716 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-14 02:12:48,716 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-14 02:12:48,716 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-14 02:12:48,716 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-14 02:12:48,717 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-14 02:12:49,776 | INFO    | websockets.server | connection open
2026-06-14 02:12:49,776 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-14 02:12:49,798 | INFO    | websockets.server | connection open
2026-06-14 02:12:49,798 | INFO    | src.panel_server | Overlay conectado (2 ativos)
2026-06-14 02:12:51,404 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:12:51,405 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-14 02:12:51,557 | INFO    | src.command_queue | Executado: !drop por @pedrocaos
2026-06-14 02:12:54,928 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:12:55,080 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-14 02:13:07,195 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:13:07,196 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:13:07,199 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:13:09,055 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:13:09,208 | INFO    | src.command_queue | Executado: !cura por @pedrocaos
2026-06-14 02:13:11,194 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:13:11,194 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:13:11,198 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:13:14,308 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:13:14,461 | INFO    | src.command_queue | Executado: !barril por @pedrocaos
2026-06-14 02:13:21,497 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:13:21,649 | INFO    | src.command_queue | Executado: !drop por @joao_zoeira
2026-06-14 02:13:24,192 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:13:24,192 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:13:24,195 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:13:27,461 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@pedrocaos)
2026-06-14 02:13:44,178 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:13:44,179 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:13:44,181 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:13:52,249 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:13:52,249 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:13:52,250 | INFO    | src.tiktok_listener | Simulacao rodando (tick 20)
2026-06-14 02:13:52,253 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:13:57,287 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:13:57,287 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:13:57,290 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:14:02,974 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:14:03,126 | INFO    | src.command_queue | Executado: !drop por @joao_zoeira
2026-06-14 02:14:06,101 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:14:06,101 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:14:06,112 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:14:12,822 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@lua_fps)
2026-06-14 02:14:17,992 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:14:18,144 | INFO    | src.command_queue | Executado: !barril por @joao_zoeira
2026-06-14 02:14:20,220 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:14:20,221 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:14:20,223 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:14:25,065 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:14:25,217 | INFO    | src.command_queue | Executado: !drop por @lua_fps
2026-06-14 02:14:27,465 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:14:27,617 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-14 02:14:30,915 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:14:30,916 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:14:30,931 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:14:32,481 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:14:32,481 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:14:32,514 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:14:37,036 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:14:37,188 | INFO    | src.command_queue | Executado: !drop por @pedrocaos
2026-06-14 02:14:39,204 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:14:39,356 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-14 02:14:43,696 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:14:43,696 | INFO    | src.tiktok_listener | Simulacao rodando (tick 40)
2026-06-14 02:14:48,035 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:14:48,036 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:14:48,039 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:15:11,083 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:15:11,085 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:15:14,080 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:15:18,971 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:15:26,411 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:15:26,564 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-14 02:15:32,764 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:15:32,765 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:15:32,768 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:15:35,113 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:15:35,113 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:15:35,116 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:15:37,554 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:15:37,555 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:15:40,387 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:15:40,387 | INFO    | src.tiktok_listener | Simulacao rodando (tick 60)
2026-06-14 02:15:42,914 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:15:43,066 | INFO    | src.command_queue | Executado: !cura por @ana.gamer
2026-06-14 02:15:49,266 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:15:49,267 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:15:49,270 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:15:51,140 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@lua_fps)
2026-06-14 02:15:53,277 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:15:53,278 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:15:59,495 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:15:59,495 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:16:02,941 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@ana.gamer)
2026-06-14 02:16:05,615 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:16:05,616 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:16:12,260 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:16:18,582 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:16:18,582 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:16:18,585 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:16:25,293 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@ana.gamer)
2026-06-14 02:16:31,132 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:16:31,133 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:16:33,248 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:16:33,249 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:16:33,251 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:16:35,383 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:16:35,384 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:16:35,385 | INFO    | src.tiktok_listener | Simulacao rodando (tick 80)
2026-06-14 02:16:38,556 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:16:42,344 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@ana.gamer)
2026-06-14 02:16:46,812 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:16:46,812 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:16:46,816 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:16:59,348 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:16:59,349 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:17:01,946 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:17:01,947 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:17:01,950 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:17:07,869 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:17:07,870 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:17:13,665 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:17:13,666 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:17:13,670 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:17:16,988 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:17:16,989 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:17:20,358 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@pedrocaos)
2026-06-14 02:17:25,426 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:17:25,427 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:17:28,888 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:17:28,888 | INFO    | src.tiktok_listener | Simulacao rodando (tick 100)
2026-06-14 02:17:36,246 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-14 02:17:39,244 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:17:39,245 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:17:44,499 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:17:44,500 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:17:48,054 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@pedrocaos)
2026-06-14 02:17:49,584 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:17:49,585 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:17:56,928 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:17:56,929 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:17:58,550 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:17:58,551 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:18:00,730 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:18:00,730 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:18:00,735 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:18:07,660 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:18:07,661 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:18:10,213 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-14 02:18:10,213 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:18:25,366 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:18:25,366 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:18:25,370 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:18:30,236 | INFO    | src.tiktok_listener | Simulacao rodando (tick 120)
2026-06-14 02:18:31,812 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:18:31,813 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:18:34,533 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-14 02:18:36,157 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:18:36,158 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:18:44,105 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:18:46,872 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@pedrocaos)
2026-06-14 02:18:48,634 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:18:48,635 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:18:48,639 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:18:56,770 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@ana.gamer)
2026-06-14 02:19:04,851 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:19:04,851 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:19:04,855 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:19:10,987 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:19:10,988 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:19:16,089 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:19:16,089 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:19:16,093 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:19:22,737 | INFO    | src.tiktok_listener | Simulacao rodando (tick 140)
2026-06-14 02:19:25,363 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:19:25,363 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:19:25,367 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:19:41,623 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:19:41,624 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:19:55,771 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:19:55,772 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:20:02,354 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:20:02,354 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:20:02,358 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:20:13,280 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:20:13,280 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:20:13,284 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:20:16,956 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:20:16,957 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:20:16,957 | INFO    | src.tiktok_listener | Simulacao rodando (tick 160)
2026-06-14 02:20:18,594 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:20:18,594 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:20:18,597 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:20:22,132 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:20:29,982 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:20:29,982 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:20:38,033 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:20:40,291 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:20:40,291 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:20:40,296 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:20:45,548 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:20:47,480 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:20:47,481 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:20:50,419 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:20:50,419 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:20:55,781 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:20:55,782 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:20:55,785 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:21:09,416 | INFO    | src.tiktok_listener | Simulacao rodando (tick 180)
2026-06-14 02:21:12,322 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:21:12,322 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:21:12,327 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:21:21,606 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:21:21,606 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:21:21,610 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:21:29,738 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:21:29,739 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:21:38,764 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:21:38,765 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:21:40,634 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:21:43,522 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:21:47,416 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:21:47,416 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:21:51,325 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:21:51,325 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:21:51,329 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:21:53,845 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:21:53,846 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:22:02,730 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:22:05,715 | INFO    | src.tiktok_listener | Simulacao rodando (tick 200)
2026-06-14 02:22:08,282 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:22:08,283 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:22:11,822 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-14 02:22:15,065 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:22:15,065 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:22:15,069 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:22:16,643 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:22:19,290 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:22:19,291 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:22:21,361 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:22:23,186 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:22:23,186 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:22:29,863 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:22:29,864 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:22:33,004 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:22:37,330 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:22:40,575 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:22:40,575 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:22:40,578 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:22:52,678 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@joao_zoeira)
2026-06-14 02:22:56,494 | INFO    | src.tiktok_listener | Simulacao rodando (tick 220)
2026-06-14 02:22:58,396 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:22:58,396 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:23:00,450 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:23:00,450 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:23:00,454 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:23:03,883 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:23:03,884 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:23:11,411 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:23:11,411 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:23:11,415 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:23:15,121 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:23:15,122 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:23:18,244 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:23:18,245 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:23:22,047 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:23:24,815 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:23:28,200 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:23:28,201 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:23:40,825 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-14 02:23:40,826 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:23:44,571 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-14 02:23:47,266 | INFO    | src.tiktok_listener | Simulacao rodando (tick 240)
2026-06-14 02:23:50,407 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:23:53,626 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
